UniProt1	UniProt2	symbol1	symbol2	evidence type	adipose tissue	adrenal gland	amygdala	bone	bone marrow	brain	dorsal root ganglia	heart	hypothalamus	kidney	liver	lung	lymph nodes	mammary gland	ovary	pancreas	pituitary gland	placenta	prostate	salivary gland	skeletal muscle	small intestine	spleen	stomach	testes	uterus	telencephalon	metencephalon	myelencephalon	mesencephalon	diencephalon	synovial macrophages	chondrocytes	growth plate cartilage	synovial membrane	articular cartilage	cancer	disease of anatomical entity	disease of mental health	disease of metabolism
P07900	P36956	HSP90AA1	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0
P27361	P36956	MAPK3	SREBF1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
P02545	P36956	LMNA	SREBF1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1
P20472	P36956	PVALB	SREBF1	exp	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0
A1YPR0	P36956	ZBTB7C	SREBF1	exp;ortho	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
P03372	P36956	ESR1	SREBF1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1
O14744	P36956	PRMT5	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
P25490	P36956	YY1	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
P08238	P36956	HSP90AB1	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0
P08047	P36956	SP1	SREBF1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0
O00255	P36956	MEN1	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1
O15503	P36956	INSIG1	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1
P10275	P36956	AR	SREBF1	exp;pred	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1
O94905	P36956	ERLIN2	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
O60733	P36956	PLA2G6	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1
P28482	P36956	MAPK1	SREBF1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
O75376	P36956	NCOR1	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
P01133	P36956	EGF	SREBF1	exp	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
O95365	P36956	ZBTB7A	SREBF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
O43707	P37231	ACTN4	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
P35222	P37231	CTNNB1	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
O15296	P37231	ALOX15B	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
P12956	P37231	XRCC6	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
O14980	P37231	XPO1	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
O14920	P37231	IKBKB	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
O95257	P37231	GADD45G	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
P08238	P37231	HSP90AB1	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
P15090	P37231	FABP4	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
P10909	P37231	CLU	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
O75934	P37231	BCAS2	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
P06400	P37231	RB1	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
P33076	P37231	CIITA	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
P35548	P37231	MSX2	PPARG	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
P05549	P37231	TFAP2A	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
O75376	P37231	NCOR1	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
P07437	P37231	TUBB	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
P17535	P37231	JUND	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
P28482	P37231	MAPK1	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
P16949	P37231	STMN1	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
P19838	P37231	NFKB1	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
O15164	P37231	TRIM24	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
O95405	P37231	ZFYVE9	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
O75293	P37231	GADD45B	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
P17096	P37231	HMGA1	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
P29590	P37231	PML	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
O15379	P37231	HDAC3	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
P19793	P37231	RXRA	PPARG	exp;ortho;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
P04150	P37231	NR3C1	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
P13010	P37231	XRCC5	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
P22736	P37231	NR4A1	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
O43474	P37231	KLF4	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
P05412	P37231	JUN	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
P0CG48	P37231	UBC	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
P00533	P37231	EGFR	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
P08047	P37231	SP1	PPARG	exp;ortho;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
P11473	P37231	VDR	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
P15941	P37231	MUC1	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
P07148	P37231	FABP1	PPARG	exp;pred	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
O75925	P37231	PIAS1	PPARG	exp;ortho;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
P05067	P37231	APP	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
P15884	P37231	TCF4	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
P17936	P37231	IGFBP3	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
P17676	P37231	CEBPB	PPARG	exp;pred	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
P21579	P37231	SYT1	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
O95819	P37231	MAP4K4	PPARG	exp	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
P15884	P41134	TCF4	ID1	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0
O43463	P41134	SUV39H1	ID1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0
P28324	P41134	ELK4	ID1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0
P19419	P41134	ELK1	ID1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0
P40337	P41134	VHL	ID1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0
P15173	P41134	MYOG	ID1	exp;pred	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0
O75925	P41134	PIAS1	ID1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
P15923	P41134	TCF3	ID1	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0
P01023	P41159	A2M	LEP	exp;pred	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
P19525	P42574	EIF2AK2	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
P31751	P42574	AKT2	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	1
P06454	P42574	PTMA	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0
P30291	P42574	WEE1	CASP3	exp;pred	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
O60763	P42574	USO1	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0
P02511	P42574	CRYAB	CASP3	exp;ortho	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
P20700	P42574	LMNB1	CASP3	exp;pred	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
P00533	P42574	EGFR	CASP3	exp	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	1
P21980	P42574	TGM2	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1
O75475	P42574	PSIP1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
P14317	P42574	HCLS1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1
O95760	P42574	IL33	CASP3	exp	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0
P38936	P42574	CDKN1A	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0
P02771	P42574	AFP	CASP3	exp;pred	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
O76074	P42574	PDE5A	CASP3	exp	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0
P31749	P42574	AKT1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
P10599	P42574	TXN	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
P35637	P42574	FUS	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0
O95926	P42574	SYF2	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0
P09429	P42574	HMGB1	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
P06241	P42574	FYN	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
P09874	P42574	PARP1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
P05783	P42574	KRT18	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1
P04792	P42574	HSPB1	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
P24941	P42574	CDK2	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0
P11387	P42574	TOP1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0
P10275	P42574	AR	CASP3	exp;pred	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1
P06396	P42574	GSN	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
O14727	P42574	APAF1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0
P26599	P42574	PTBP1	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0
P15498	P42574	VAV1	CASP3	exp;pred	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0
P20936	P42574	RASA1	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
P35611	P42574	ADD1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1
O95817	P42574	BAG3	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0
O95155	P42574	UBE4B	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0
P08047	P42574	SP1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0
O75496	P42574	GMNN	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0
P38398	P42574	BRCA1	CASP3	exp;pred	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1
O15151	P42574	MDM4	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0
P05198	P42574	EIF2S1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0
P29466	P42574	CASP1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0
O00273	P42574	DFFA	CASP3	exp;ortho;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0
P10144	P42574	GZMB	CASP3	exp;pred	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0
P35222	P42574	CTNNB1	CASP3	exp;ortho	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
P06400	P42574	RB1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0
P21127	P42574	CDK11B	CASP3	exp	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	1	1	1	0	1	0	0	0	0	0	1	0	0	0
P25963	P42574	NFKBIA	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
P15976	P42574	GATA1	CASP3	exp	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
P10636	P42574	MAPT	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	0
P11831	P42574	SRF	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0
O15392	P42574	BIRC5	CASP3	exp;pred	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
P05937	P42574	CALB1	CASP3	exp	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0
P32926	P42574	DSG3	CASP3	exp	1	1	0	1	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
P42224	P42574	STAT1	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0
P40692	P42574	MLH1	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0
O00291	P42574	HIP1	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0
P05067	P42574	APP	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
P05549	P42574	TFAP2A	CASP3	exp;pred	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
P13639	P42574	EEF2	CASP3	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0
